created_at,timestamp,mmsi,msg_type,latitude,longitude,speed,course,heading,rot,imo,name,call_sign,flag,draught,ship_and_cargo_type,length,width,eta,destination,status,maneuver,accuracy,collection_type,mmsi_label
2020-07-26 18:51:48.241799 UTC,2020-07-26 18:13:06 UTC,354341000,1,-20.323573333333332,58.27608,12.9,241.7,239,-5,,,,PA,,,,,,,0,0,1,satellite,mmsi-354341000
2020-07-26 20:27:48.327282 UTC,2020-07-26 17:55:54 UTC,354341000,1,-20.294213333333332,58.333146666666664,12.9,239.2,239,5,,,,PA,,,,,,,0,0,0,satellite,mmsi-354341000
2020-07-26 20:27:37.922402 UTC,2020-07-26 19:29:54 UTC,354341000,1,-20.45688,58.01616,12.9,241,240,7,,,,PA,,,,,,,0,0,1,satellite,mmsi-354341000
2020-07-26 20:27:37.922402 UTC,2020-07-26 19:30:44 UTC,354341000,1,-20.45832,58.01344,12.9,241,240,-10,,,,PA,,,,,,,0,0,1,satellite,mmsi-354341000
2020-07-27 02:49:14.071866 UTC,2020-07-26 18:29:18 UTC,354341000,1,-20.351528333333334,58.221505,12.9,241.9,240,12,,,,PA,,,,,,,0,0,1,satellite,mmsi-354341000
2020-07-05 15:30:17.891222 UTC,2020-07-05 14:23:29 UTC,538004903,1,-20.51448,57.964826666666667,12.9,237.2,234,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538004903
2020-07-05 15:30:17.891222 UTC,2020-07-05 14:17:08 UTC,538004903,1,-20.502293333333334,57.98504,12.9,237,235,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538004903
2020-07-05 15:30:17.891222 UTC,2020-07-05 14:18:39 UTC,538004903,1,-20.505173333333332,57.98024,12.9,238.8,234,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538004903
2020-07-05 12:11:16.425019 UTC,2020-07-05 11:55:05 UTC,538004903,1,-20.086133333333333,58.139733333333332,12.9,199.4,193,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538004903
2020-07-05 12:11:16.425019 UTC,2020-07-05 11:55:36 UTC,538004903,1,-20.08784,58.139146666666669,12.9,198.2,193,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538004903
2020-07-05 12:11:08.640201 UTC,2020-07-05 11:56:56 UTC,538004903,1,-20.09232,58.1376,12.9,199.1,192,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538004903
2020-07-05 12:22:26.944565 UTC,2020-07-05 11:56:57 UTC,538004903,1,-20.09288,58.137413333333335,12.9,198.2,192,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538004903
2020-07-05 15:30:17.891222 UTC,2020-07-05 14:23:59 UTC,538004903,1,-20.51544,57.963306666666668,12.9,238.2,234,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538004903
2020-07-05 15:30:17.891222 UTC,2020-07-05 14:18:48 UTC,538004903,1,-20.505493333333334,57.979706666666665,12.9,239.3,235,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538004903
2020-07-05 15:30:17.891222 UTC,2020-07-05 14:23:09 UTC,538004903,1,-20.513813333333335,57.965946666666667,12.9,238.6,234,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538004903
2020-07-05 15:30:17.891222 UTC,2020-07-05 14:23:48 UTC,538004903,1,-20.51512,57.963813333333334,12.9,237.6,234,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538004903
2020-07-05 12:37:34.597695 UTC,2020-07-05 12:13:11 UTC,538004903,1,-20.14688,58.119093333333332,12.9,198.5,192,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538004903
2020-07-05 12:22:26.944565 UTC,2020-07-05 11:57:37 UTC,538004903,3,-20.095173333333335,58.136666666666663,12.9,197,193,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538004903
2020-07-24 07:39:30.312357 UTC,2020-07-24 05:02:51 UTC,352718000,1,-20.46208,58.280666666666669,12.9,60.7,66,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-352718000
2020-07-24 05:42:46.521953 UTC,2020-07-24 05:12:23 UTC,352718000,1,-20.444853333333334,58.31152,12.9,59.2,66,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-352718000
2020-07-24 07:39:30.312357 UTC,2020-07-24 05:08:52 UTC,352718000,1,-20.450826666666668,58.30045333333333,12.9,59.8,66,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-352718000
2020-07-24 07:39:30.312357 UTC,2020-07-24 05:01:50 UTC,352718000,1,-20.463866666666668,58.277333333333331,12.9,57.9,65,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-352718000
2020-07-24 06:03:46.850797 UTC,2020-07-24 05:17:14 UTC,352718000,1,-20.435946666666666,58.328533333333333,12.9,61.8,67,127,,,,PA,,,,,,,0,0,0,satellite,mmsi-352718000
2020-07-24 06:03:46.850797 UTC,2020-07-24 05:19:36 UTC,352718000,1,-20.43208,58.33648,12.9,62.2,67,-127,,,,PA,,,,,,,0,0,0,satellite,mmsi-352718000
2020-07-24 06:03:46.850797 UTC,2020-07-24 05:18:45 UTC,352718000,1,-20.43344,58.3336,12.9,61.2,68,-127,,,,PA,,,,,,,0,0,0,satellite,mmsi-352718000
2020-07-24 05:42:46.521953 UTC,2020-07-24 05:12:34 UTC,352718000,1,-20.444533333333332,58.31208,12.9,59.6,65,-127,,,,PA,,,,,,,0,0,0,satellite,mmsi-352718000
2020-07-24 07:39:30.312357 UTC,2020-07-24 05:02:11 UTC,352718000,1,-20.46328,58.278453333333331,12.9,59.3,66,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-352718000
2020-07-24 06:10:17.668769 UTC,2020-07-24 05:10:04 UTC,352718000,1,-20.449066666666667,58.303786666666667,12.9,61.3,67,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-352718000
2020-07-24 06:03:46.850797 UTC,2020-07-24 05:17:54 UTC,352718000,1,-20.434826666666666,58.3308,12.9,62.9,68,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-352718000
2020-07-24 07:39:30.312357 UTC,2020-07-24 05:04:51 UTC,352718000,1,-20.4584,58.287226666666669,12.9,58.8,67,127,,,,PA,,,,,,,0,0,0,satellite,mmsi-352718000
2020-07-24 11:18:33.368621 UTC,2020-07-24 05:51:37 UTC,563950000,1,-20.43688,58.22669333333333,12.9,234.6,227,-4,,,,SG,,,,,,,0,0,0,satellite,mmsi-563950000
2020-07-24 13:48:13.379668 UTC,2020-07-24 05:50:39 UTC,563950000,1,-20.434746666666666,58.22976,12.9,233.5,227,-6,,,,SG,,,,,,,0,0,0,satellite,mmsi-563950000
2020-07-24 13:48:13.379668 UTC,2020-07-24 05:49:47 UTC,563950000,1,-20.43296,58.2324,12.9,234.6,229,-3,,,,SG,,,,,,,0,0,0,satellite,mmsi-563950000
2020-07-24 13:46:32.607789 UTC,2020-07-24 05:52:39 UTC,563950000,1,-20.439066666666665,58.22368,12.9,231.4,227,-6,,,,SG,,,,,,,0,0,0,satellite,mmsi-563950000
2020-07-24 13:48:13.379668 UTC,2020-07-24 05:51:39 UTC,563950000,1,-20.43688,58.22669333333333,12.9,234.6,227,-4,,,,SG,,,,,,,0,0,0,satellite,mmsi-563950000
2020-07-24 13:48:13.379668 UTC,2020-07-24 05:50:59 UTC,563950000,1,-20.43544,58.2288,12.9,231.5,227,4,,,,SG,,,,,,,0,0,0,satellite,mmsi-563950000
2020-07-24 13:48:13.379668 UTC,2020-07-24 05:49:59 UTC,563950000,1,-20.433333333333334,58.231813333333335,12.9,234.8,228,-4,,,,SG,,,,,,,0,0,0,satellite,mmsi-563950000
2020-07-24 13:48:13.379668 UTC,2020-07-24 05:51:29 UTC,563950000,1,-20.436533333333333,58.2272,12.9,235.3,227,-3,,,,SG,,,,,,,0,0,0,satellite,mmsi-563950000
2020-07-06 10:20:17.592268 UTC,2020-07-06 10:00:03 UTC,563109300,1,-20.364266666666666,58.2252,12.9,237.3,237,6,,,,SG,,,,,,,0,0,1,satellite,mmsi-563109300
2020-07-06 10:40:06.179185 UTC,2020-07-06 10:14:01 UTC,563109300,1,-20.39024,58.180773333333335,12.9,236.9,235,-12,,,,SG,,,,,,,0,0,0,satellite,mmsi-563109300
2020-07-06 10:40:06.179185 UTC,2020-07-06 10:15:29 UTC,563109300,1,-20.393146666666667,58.176053333333336,12.9,236.3,235,-4,,,,SG,,,,,,,0,0,0,satellite,mmsi-563109300
2020-07-06 10:40:06.179185 UTC,2020-07-06 10:14:21 UTC,563109300,1,-20.390906666666666,58.17968,12.9,237.6,235,8,,,,SG,,,,,,,0,0,0,satellite,mmsi-563109300
2020-07-06 11:38:45.020284 UTC,2020-07-06 11:04:43 UTC,563109300,1,-20.48616,58.01824,12.9,239,237,5,,,,SG,,,,,,,0,0,0,satellite,mmsi-563109300
2020-07-06 11:02:13.364363 UTC,2020-07-06 10:18:22 UTC,563109300,1,-20.398666666666667,58.166986666666666,12.9,236.8,235,5,,,,SG,,,,,,,0,0,0,satellite,mmsi-563109300
2020-07-06 11:38:50.523139 UTC,2020-07-06 10:59:34 UTC,563109300,1,-20.4764,58.034986666666668,12.9,238.1,237,-10,,,,SG,,,,,,,0,0,0,satellite,mmsi-563109300
2020-07-06 10:53:45.092572 UTC,2020-07-06 10:26:51 UTC,563109300,1,-20.414986666666668,58.13944,12.9,237.6,236,-10,,,,SG,,,,,,,0,0,0,satellite,mmsi-563109300
2020-07-06 10:20:21.0275 UTC,2020-07-06 09:54:35 UTC,563109300,1,-20.353893333333332,58.24288,12.9,239.8,238,-16,,,,SG,,,,,,,0,0,1,satellite,mmsi-563109300
2020-07-06 11:38:50.523139 UTC,2020-07-06 10:58:45 UTC,563109300,1,-20.474773333333335,58.037706666666665,12.9,238.4,237,-5,,,,SG,,,,,,,0,0,0,satellite,mmsi-563109300
2020-07-06 11:38:50.523139 UTC,2020-07-06 10:59:44 UTC,563109300,1,-20.47672,58.034426666666668,12.9,238.5,237,-7,,,,SG,,,,,,,0,0,0,satellite,mmsi-563109300
2020-07-06 11:38:50.523139 UTC,2020-07-06 11:00:14 UTC,563109300,1,-20.477653333333333,58.03288,12.9,237.3,237,-10,,,,SG,,,,,,,0,0,0,satellite,mmsi-563109300
2020-07-06 11:38:50.523139 UTC,2020-07-06 11:00:24 UTC,563109300,1,-20.478,58.032293333333335,12.9,237.7,237,-8,,,,SG,,,,,,,0,0,0,satellite,mmsi-563109300
2020-07-14 20:13:34.36638 UTC,2020-07-14 16:27:49 UTC,538008509,1,-20.37216,58.19616,12.9,235,231,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 18:39:37.193427 UTC,2020-07-14 16:30:33 UTC,538008509,1,-20.37824,58.18752,12.9,232.5,230,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 18:37:02.104093 UTC,2020-07-14 17:07:57 UTC,538008509,3,-20.457733333333334,58.075493333333334,12.9,230.7,231,127,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 18:05:21.592985 UTC,2020-07-14 16:09:12 UTC,538008509,3,-20.333306666666665,58.253013333333335,12.9,236.6,234,-127,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 20:13:34.36638 UTC,2020-07-14 16:28:08 UTC,538008509,1,-20.37288,58.195173333333337,12.9,233.4,231,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 18:47:26.205058 UTC,2020-07-14 16:43:23 UTC,538008509,3,-20.405146666666667,58.149493333333332,12.9,232.7,231,127,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 18:37:02.104093 UTC,2020-07-14 17:08:24 UTC,538008509,3,-20.458693333333333,58.074106666666665,12.9,232.6,230,127,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 20:13:34.36638 UTC,2020-07-14 16:29:48 UTC,538008509,1,-20.37648,58.19008,12.9,233.8,231,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 20:13:34.36638 UTC,2020-07-14 16:26:49 UTC,538008509,1,-20.370026666666668,58.199226666666668,12.9,232.6,230,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 18:42:10.458171 UTC,2020-07-14 16:11:52 UTC,538008509,1,-20.338186666666665,58.245306666666664,12.9,236.9,233,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 18:25:11.415622 UTC,2020-07-14 16:50:39 UTC,538008509,1,-20.420906666666667,58.127173333333332,12.9,234,231,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 17:16:09.664373 UTC,2020-07-14 17:04:27 UTC,538008509,1,-20.450133333333333,58.086053333333332,12.9,233.8,230,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 18:25:11.415622 UTC,2020-07-14 16:52:47 UTC,538008509,1,-20.425493333333332,58.12064,12.9,232.4,231,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 18:42:10.458171 UTC,2020-07-14 16:07:04 UTC,538008509,1,-20.328826666666668,58.260453333333331,12.9,236.3,234,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 18:25:11.415622 UTC,2020-07-14 16:50:19 UTC,538008509,1,-20.420186666666666,58.128186666666664,12.9,232.8,230,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 18:37:13.70947 UTC,2020-07-14 17:08:38 UTC,538008509,3,-20.4592,58.073413333333335,12.9,233.8,230,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 17:16:09.664373 UTC,2020-07-14 17:05:28 UTC,538008509,3,-20.45232,58.083013333333334,12.9,231.5,231,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 18:42:10.458171 UTC,2020-07-14 16:07:44 UTC,538008509,1,-20.330106666666666,58.25832,12.9,237.2,234,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-15 04:51:32.512554 UTC,2020-07-14 16:13:47 UTC,538008509,1,-20.342613333333333,58.238506666666666,12.9,236.5,232,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 18:37:02.104093 UTC,2020-07-14 17:06:37 UTC,538008509,1,-20.454826666666666,58.079466666666669,12.9,232.4,230,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-14 18:39:26.625192 UTC,2020-07-14 16:27:53 UTC,538008509,1,-20.372506666666666,58.195706666666666,12.9,233.3,231,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538008509
2020-07-07 19:42:21.662873 UTC,2020-07-07 19:31:32.86 UTC,636019904,1,-20.451265,58.328251666666667,12.9,238,238,-128,,,,LR,,,,,,,15,0,0,dynamic,mmsi-636019904
2020-07-07 19:39:15.343279 UTC,2020-07-07 19:21:42 UTC,636019904,1,-20.43304,58.36016,12.9,240.4,238,0,,,,LR,,,,,,,0,0,1,satellite,mmsi-636019904
2020-07-07 19:39:15.343279 UTC,2020-07-07 19:19:53 UTC,636019904,1,-20.42968,58.366293333333331,12.9,239.7,240,0,,,,LR,,,,,,,0,0,1,satellite,mmsi-636019904
2020-07-07 19:39:15.343279 UTC,2020-07-07 19:23:53 UTC,636019904,1,-20.43728,58.352933333333333,12.9,237,238,0,,,,LR,,,,,,,0,0,1,satellite,mmsi-636019904
2020-07-25 00:07:24.382362 UTC,2020-07-24 23:07:33 UTC,636016581,1,-20.38752,58.221546666666669,12.9,241.8,238,11,,,,LR,,,,,,,0,0,0,satellite,mmsi-636016581
2020-07-25 02:46:01.585784 UTC,2020-07-24 23:08:16 UTC,636016581,1,-20.388613333333332,58.219386666666665,12.9,241.4,238,-11,,,,LR,,,,,,,0,0,0,satellite,mmsi-636016581
2020-07-25 02:46:01.585784 UTC,2020-07-24 23:09:56 UTC,636016581,1,-20.39152,58.21376,12.9,237.4,238,-9,,,,LR,,,,,,,0,0,0,satellite,mmsi-636016581
2020-07-25 02:46:01.585784 UTC,2020-07-24 23:08:28 UTC,636016581,1,-20.388933333333334,58.218773333333331,12.9,241.2,238,-14,,,,LR,,,,,,,0,0,0,satellite,mmsi-636016581
2020-07-25 00:07:24.382362 UTC,2020-07-24 23:08:02 UTC,636016581,1,-20.388346666666667,58.219946666666665,12.9,240.4,238,-9,,,,LR,,,,,,,0,0,0,satellite,mmsi-636016581
2020-07-25 00:07:24.382362 UTC,2020-07-24 23:10:43 UTC,636016581,1,-20.39296,58.210986666666663,12.9,240.8,239,14,,,,LR,,,,,,,0,0,0,satellite,mmsi-636016581
2020-07-25 02:46:01.585784 UTC,2020-07-24 23:10:06 UTC,636016581,1,-20.391786666666668,58.2132,12.9,239.5,238,-13,,,,LR,,,,,,,0,0,0,satellite,mmsi-636016581
2020-07-25 00:07:24.382362 UTC,2020-07-24 23:09:53 UTC,636016581,1,-20.39152,58.21376,12.9,237.4,238,-9,,,,LR,,,,,,,0,0,0,satellite,mmsi-636016581
2020-07-25 02:46:01.585784 UTC,2020-07-24 23:08:57 UTC,636016581,3,-20.389786666666666,58.217093333333331,12.9,241.7,238,13,,,,LR,,,,,,,0,0,0,satellite,mmsi-636016581
2020-07-25 00:07:24.382362 UTC,2020-07-24 23:07:53 UTC,636016581,1,-20.38808,58.220453333333332,12.9,240.5,238,2,,,,LR,,,,,,,0,0,0,satellite,mmsi-636016581
2020-07-25 00:07:24.382362 UTC,2020-07-24 23:08:53 UTC,636016581,3,-20.389786666666666,58.217093333333331,12.9,241.7,238,13,,,,LR,,,,,,,0,0,0,satellite,mmsi-636016581
2020-07-25 02:46:01.585784 UTC,2020-07-24 23:09:07 UTC,636016581,1,-20.39008,58.216533333333331,12.9,236.2,237,-17,,,,LR,,,,,,,0,0,0,satellite,mmsi-636016581
2020-07-25 00:07:24.382362 UTC,2020-07-24 23:10:03 UTC,636016581,1,-20.391786666666668,58.2132,12.9,239.5,238,-13,,,,LR,,,,,,,0,0,0,satellite,mmsi-636016581
2020-07-25 02:46:01.585784 UTC,2020-07-24 23:07:57 UTC,636016581,1,-20.38808,58.220453333333332,12.9,240.5,238,2,,,,LR,,,,,,,0,0,0,satellite,mmsi-636016581
2020-07-25 00:07:24.382362 UTC,2020-07-24 23:09:03 UTC,636016581,1,-20.39008,58.216533333333331,12.9,236.2,237,-17,,,,LR,,,,,,,0,0,0,satellite,mmsi-636016581
2020-07-11 11:25:15.304475 UTC,2020-07-11 11:02:48 UTC,538006997,1,-20.223493333333334,58.269973333333333,12.9,231,227,13,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006997
2020-07-06 16:08:36.277298 UTC,2020-07-06 15:17:27 UTC,538007523,1,-20.44856,58.35256,12.9,237.2,237,2,,,,MH,,,,,,,0,0,1,satellite,mmsi-538007523
2020-07-06 16:08:36.277298 UTC,2020-07-06 15:17:37 UTC,538007523,1,-20.448906666666666,58.352026666666667,12.9,235.8,237,-2,,,,MH,,,,,,,0,0,1,satellite,mmsi-538007523
2020-07-06 16:08:36.277298 UTC,2020-07-06 15:15:28 UTC,538007523,1,-20.444506666666665,58.358746666666669,12.9,234.4,236,-5,,,,MH,,,,,,,0,0,1,satellite,mmsi-538007523
2020-07-06 16:08:36.277298 UTC,2020-07-06 15:14:27 UTC,538007523,1,-20.442426666666666,58.361893333333335,12.9,236.5,236,5,,,,MH,,,,,,,0,0,1,satellite,mmsi-538007523
2020-07-06 16:08:36.277298 UTC,2020-07-06 15:19:07 UTC,538007523,1,-20.451946666666668,58.34728,12.9,232,237,-5,,,,MH,,,,,,,0,0,1,satellite,mmsi-538007523
2020-07-06 17:38:55.781194 UTC,2020-07-06 15:09:13 UTC,538007523,1,-20.431573333333333,58.37728,12.9,233.4,234,2,,,,MH,,,,,,,0,0,1,satellite,mmsi-538007523
2020-07-06 15:45:15.353208 UTC,2020-07-06 15:10:05 UTC,538007523,1,-20.43344,58.37466666666667,12.9,231.7,234,-2,,,,MH,,,,,,,0,0,1,satellite,mmsi-538007523
2020-07-06 16:08:36.277298 UTC,2020-07-06 15:15:38 UTC,538007523,1,-20.444853333333334,58.35824,12.9,235.9,236,2,,,,MH,,,,,,,0,0,1,satellite,mmsi-538007523
2020-07-17 03:41:12.56085 UTC,2020-07-17 00:11:54 UTC,477884400,1,-20.35424,58.25712,12.9,238.3,237,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477884400
2020-07-05 17:41:17.165502 UTC,2020-07-05 16:44:16 UTC,374539000,1,-20.516186666666666,57.826373333333336,12.9,64,62,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 17:41:01.288501 UTC,2020-07-05 16:50:36 UTC,374539000,1,-20.505386666666666,57.847813333333335,12.9,61.9,62,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 17:21:15.586739 UTC,2020-07-05 16:27:47 UTC,374539000,1,-20.543173333333332,57.769733333333335,12.9,62.9,64,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 18:36:16.718325 UTC,2020-07-05 16:42:12 UTC,374539000,1,-20.519733333333335,57.81888,12.9,63,64,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 19:21:17.272941 UTC,2020-07-05 16:33:49 UTC,374539000,1,-20.533706666666667,57.789813333333335,12.9,63.6,64,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 17:35:50.058103 UTC,2020-07-05 16:37:00 UTC,374539000,1,-20.528213333333333,57.801173333333331,12.9,62.7,63,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 19:21:17.272941 UTC,2020-07-05 16:33:19 UTC,374539000,1,-20.534506666666665,57.78808,12.9,64.2,64,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 20:38:07.205037 UTC,2020-07-05 18:07:36 UTC,374539000,1,-20.373493333333332,58.109066666666664,12.9,61,62,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 19:21:17.272941 UTC,2020-07-05 16:39:58 UTC,374539000,1,-20.523573333333335,57.810933333333331,12.9,63.9,63,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 19:32:50.178708 UTC,2020-07-05 17:17:22 UTC,374539000,1,-20.460133333333335,57.937515,12.9,61.2,62,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 19:04:54.705959 UTC,2020-07-05 16:54:00 UTC,374539000,1,-20.500026666666667,57.858453333333337,12.9,63.4,63,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 19:57:13.428181 UTC,2020-07-05 18:57:27 UTC,374539000,1,-20.287626666666668,58.27904,12.9,61.8,63,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 17:41:17.165502 UTC,2020-07-05 16:49:47 UTC,374539000,1,-20.5068,57.845013333333334,12.9,61.8,62,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 17:41:17.165502 UTC,2020-07-05 16:46:37 UTC,374539000,1,-20.512186666666668,57.83432,12.9,62.4,62,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 17:21:05.313064 UTC,2020-07-05 16:28:48 UTC,374539000,1,-20.541546666666665,57.773226666666666,12.9,64,64,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 19:32:50.178708 UTC,2020-07-05 17:17:52 UTC,374539000,1,-20.459271666666666,57.939225,12.9,61.9,63,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 19:57:13.428181 UTC,2020-07-05 19:00:17 UTC,374539000,1,-20.282693333333334,58.28864,12.9,62,62,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 19:10:39.590863 UTC,2020-07-05 18:34:28 UTC,374539000,3,-20.326746666666665,58.200826666666664,12.9,64.1,64,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 19:21:17.272941 UTC,2020-07-05 16:34:28 UTC,374539000,1,-20.532693333333334,57.792053333333335,12.9,62.8,63,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 18:36:16.718325 UTC,2020-07-05 16:42:33 UTC,374539000,1,-20.519173333333335,57.82008,12.9,63.3,64,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 17:41:17.165502 UTC,2020-07-05 16:46:15 UTC,374539000,1,-20.512773333333332,57.833146666666664,12.9,61.2,62,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 17:44:18.387339 UTC,2020-07-05 17:12:23 UTC,374539000,1,-20.468706666666666,57.920738333333333,12.9,61.5,62,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 19:21:17.272941 UTC,2020-07-05 16:35:28 UTC,374539000,1,-20.531013333333334,57.795493333333333,12.9,63.2,63,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 17:41:17.165502 UTC,2020-07-05 16:47:05 UTC,374539000,1,-20.511333333333333,57.835946666666665,12.9,61.5,63,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 17:41:17.165502 UTC,2020-07-05 16:50:27 UTC,374539000,1,-20.50568,57.847253333333335,12.9,62.3,63,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 17:35:50.058103 UTC,2020-07-05 16:39:30 UTC,374539000,1,-20.524106666666668,57.809786666666668,12.9,63.5,63,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 17:24:58.076317 UTC,2020-07-05 16:33:25 UTC,374539000,1,-20.534266666666667,57.788586666666667,12.9,64.3,64,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 20:38:07.205037 UTC,2020-07-05 18:06:16 UTC,374539000,1,-20.37584,58.10456,12.9,61.7,62,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 19:57:13.428181 UTC,2020-07-05 19:00:26 UTC,374539000,1,-20.2824,58.2892,12.9,61,62,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-06 00:38:57.832673 UTC,2020-07-05 18:06:25 UTC,374539000,1,-20.37584,58.10456,12.9,61.7,62,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 19:21:17.272941 UTC,2020-07-05 16:37:08 UTC,374539000,1,-20.528213333333333,57.801173333333331,12.9,62.7,63,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 17:41:17.165502 UTC,2020-07-05 16:47:56 UTC,374539000,1,-20.50992,57.838826666666669,12.9,62,63,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 17:24:50.063935 UTC,2020-07-05 16:33:45 UTC,374539000,1,-20.533706666666667,57.789813333333335,12.9,63.6,64,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 19:21:17.272941 UTC,2020-07-05 16:33:28 UTC,374539000,1,-20.534266666666667,57.788586666666667,12.9,64.3,64,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 18:36:16.718325 UTC,2020-07-05 16:41:42 UTC,374539000,1,-20.520533333333333,57.81722666666667,12.9,61.2,64,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
2020-07-05 19:57:13.428181 UTC,2020-07-05 18:55:56 UTC,374539000,1,-20.290266666666668,58.27392,12.9,62.7,62,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374539000
